B	100 	0.20
B	424 	0.12
B	398 	0.02
B	390 	10.25
B	59 	0.40
B	353 	2.15
B	366 	0.15
B	206 	0.45
B	176 	0.02
B	350 	0.10
B	416 	0.77
B	399 	1.00
B	326 	0.65
B	375 	0.02
B	51 	0.15
B	298 	1.15
B	121 	0.07
B	31 	0.02
B	339 	0.07
B	251 	0.17
B	306 	0.05
B	309 	0.70
B	198 	0.37
B	137 	0.10
B	269 	0.12
B	426 	2.27
B	204 	0.02
B	282 	0.22
B	312 	0.25
B	316 	0.57
B	401 	0.47
B	366 	0.15
B	58 	0.27
B	323 	0.02
B	135 	0.07
B	125 	0.32
B	66 	0.05
B	312 	5.72
B	127 	0.02
B	336 	0.02
B	356 	0.02
B	419 	0.05
B	251 	0.10
B	129 	0.25
B	184 	1.35
B	339 	0.07
B	191 	3.30
B	38 	0.05
B	306 	20.00
B	237 	0.27
B	168 	0.22
B	204 	0.85
B	295 	5.27
B	43 	0.22
B	276 	1.47
B	406 	0.30
B	372 	24.34
B	76 	0.07
B	384 	0.12
B	94 	0.02
B	401 	0.67
B	153 	10.97
B	318 	0.15
B	149 	0.17
B	392 	0.30
B	340 	0.05
B	291 	0.42
B	221 	0.32
B	60 	0.40
B	196 	0.12
B	241 	0.05
B	254 	1.02
B	168 	0.02
B	156 	0.15
B	196 	1.45
B	195 	0.67
B	60 	0.32
B	191 	0.15
B	58 	0.12
B	95 	0.65
B	416 	0.20
B	380 	0.10
B	335 	0.12
B	62 	0.05
B	19 	0.02
B	397 	0.02
B	384 	0.10
B	363 	0.02
B	68 	0.07
B	72 	0.65
B	344 	1.20
B	348 	0.05
B	347 	0.02
B	29 	0.02
B	92 	0.65
B	01 	1.27
B	349 	0.45
B	348 	0.07
B	345 	0.02
B	410 	0.05
B	397 	0.02
B	299 	0.05
B	51 	0.05
B	119 	0.02
B	23 	0.10
B	303 	0.20
B	386 	0.02
B	351 	0.22
B	265 	0.02
B	306 	0.02
B	339 	1.00
B	279 	0.17
B	405 	1.70
B	30 	0.02
B	308 	0.87
B	375 	0.02
B	312 	0.12
B	195 	0.05
B	376 	4.42
B	375 	7.90
B	426 	0.42
B	413 	0.02
B	334 	0.30
B	384 	0.12
B	332 	0.02
B	420 	35.62
B	427 	1.65
B	398 	0.85
B	2 	0.80
B	52 	0.15
B	325 	0.57
B	110 	0.27
B	156 	19.62
B	186 	0.22
B	380 	0.07
B	384 	0.02
B	256 	0.05
B	379 	2.87
B	84 	0.25
B	387 	0.02
B	126 	0.32
B	292 	0.15
B	382 	0.20
B	240 	0.07
B	122 	0.05
B	428 	2.30
B	252 	2.17
B	53 	0.05
B	379 	0.42
B	370 	0.12
B	139 	0.05
B	359 	0.05
B	232 	0.15
B	176 	0.12
B	329 	0.05
B	339 	1.00
B	129 	0.12
B	196 	0.07
B	363 	0.05
B	375 	9.55
B	287 	0.02
B	415 	0.62
B	247 	0.40
B	28 	0.05
B	249 	0.05
B	354 	0.12
B	341 	0.02
B	169 	0.02
B	170 	0.05
B	265 	0.05
B	286 	0.02
B	82 	0.02
B	279 	0.02
B	174 	37.09
B	370 	0.05
B	13 	0.05
B	299 	0.02
B	300 	0.07
B	298 	0.02
B	176 	0.65
B	89 	0.05
B	155 	0.05
B	14 	0.07
B	238 	4.80
B	308 	4.17
B	371 	4.22
B	135 	0.05
B	112 	0.07
B	5 	0.02
B	287 	0.02
B	258 	0.17
B	397 	4.17
B	169 	0.02
B	216 	0.02
B	324 	0.02
B	210 	0.02
B	96 	0.05
B	24 	0.10
B	190 	0.07
B	120 	0.07
B	425 	0.12
B	96 	0.07
B	129 	0.05
B	307 	0.02
B	129 	0.02
B	73 	0.02
B	130 	0.85
B	267 	0.02
B	184 	0.22
B	344 	0.80
B	156 	0.65
B	183 	0.02
B	347 	0.27
B	308 	0.27
B	428 	0.07
B	156 	4.47
B	190 	0.02
B	400 	0.07
B	404 	0.02
B	425 	0.02
B	381 	0.02
B	162 	6.07
B	158 	0.15
B	113 	0.02
B	241 	0.05
B	102 	0.02
B	422 	0.02
B	351 	0.02
B	60 	0.02
B	264 	0.15
B	193 	0.05
B	166 	0.02
B	191 	0.02
B	422 	0.07
B	294 	0.05
B	201 	0.12
B	25 	0.02
B	100 	0.05
B	3 	0.30
B	333 	0.02
B	201 	0.20
B	378 	0.05
B	375 	0.10
B	416 	0.67
B	371 	0.05
B	309 	0.07
B	127 	0.02
B	159 	0.07
B	262 	0.07
B	407 	0.17
B	131 	0.02
B	371 	19.72
B	271 	0.02
B	224 	0.02
B	383 	0.05
B	126 	1.92
B	47 	0.05
B	124 	0.67
B	176 	0.15
B	172 	0.15
B	2 	0.25
B	186 	0.02
B	140 	0.02
B	61 	0.05
B	386 	0.02
B	127 	0.05
B	264 	0.25
B	111 	0.07
B	253 	0.02
B	377 	0.02
B	129 	0.02
B	131 	12.17
B	123 	0.10
B	131 	8.87
B	122 	0.05
B	414 	0.05
B	245 	0.02
B	129 	0.05
B	372 	0.50
B	129 	6.97
B	353 	0.07
B	12 	0.02
B	44 	0.02
B	420 	0.12
B	131 	0.05
B	426 	0.02
B	397 	0.05
B	245 	0.07
B	5 	0.15
B	156 	0.37
B	8 	0.05
B	156 	0.12
B	142 	0.02
B	403 	0.02
B	336 	0.02
B	176 	0.02
B	265 	0.05
B	107 	0.02
B	192 	0.02
B	294 	0.02
B	157 	0.02
B	347 	0.85
B	414 	0.02
B	15 	0.05
B	253 	0.02
B	6 	0.02
B	299 	0.02
B	151 	0.02
B	152 	0.05
B	306 	0.20
B	124 	0.02
B	245 	0.02
B	379 	0.02
B	131 	0.02
B	196 	0.02
B	156 	4.42
B	398 	0.15
B	134 	0.02
B	347 	0.12
B	16 	0.02
B	236 	0.02
B	202 	0.02
B	83 	0.02
B	116 	0.02
B	241 	0.02
B	201 	0.05
B	82 	0.02
B	126 	0.02
B	153 	0.25
B	129 	0.02
B	157 	0.02
B	103 	3.37
B	122 	0.17
B	184 	0.02
B	374 	0.17
B	189 	0.02
B	30 	0.02
B	100 	0.05
B	334 	0.02
B	423 	0.30
B	352 	0.02
B	384 	0.02
B	111 	0.02
B	393 	0.72
B	28 	0.02
B	183 	0.25
B	229 	0.02
B	323 	72.06
B	321 	70.03
B	325 	75.81
B	322 	31.57
B	249 	52.59
B	331 	33.49
B	328 	76.81
B	329 	67.83
B	325 	81.00
B	346 	21.34
B	352 	78.01
B	243 	75.56
B	249 	52.26
B	343 	18.97
B	343 	9.82
B	287 	67.66
B	348 	13.40
B	316 	66.38
B	259 	51.99
B	3 	42.26
B	339 	49.66
B	310 	65.63
B	364 	58.21
B	235 	29.27
B	198 	93.60
B	44 	64.46
B	340 	50.16
B	370 	68.51
B	311 	46.56
B	232 	3.70
B	198 	47.46
B	27 	77.08
B	97 	77.48
B	61 	57.54
B	53 	15.27
B	295 	74.31
B	97 	9.07
B	24 	85.75
B	33 	60.93
B	18 	37.84
B	304 	7.05
B	277 	59.06
B	427 	10.95
B	427 	74.81
B	273 	77.51
B	297 	65.46
B	276 	47.11
B	275 	68.48
B	375 	11.45
B	420 	22.69
B	417 	74.68
B	268 	36.29
B	421 	83.48
B	421 	30.44
B	229 	50.91
B	264 	56.69
B	20 	78.03
B	52 	70.66
B	117 	56.39
B	374 	66.18
B	301 	41.21
B	189 	35.57
B	192 	48.41
B	135 	59.79
B	17 	64.58
B	191 	29.09
B	134 	72.88
B	194 	71.56
B	83 	29.49
B	376 	49.94
B	206 	53.99
B	202 	39.67
B	225 	88.18
B	226 	12.37
B	167 	38.57
B	188 	41.11
B	7 	32.49
B	410 	90.55
B	88 	55.84
B	209 	57.11
B	376 	13.32
B	210 	10.47
B	211 	34.37
B	377 	44.69
B	416 	36.54
B	222 	55.51
B	221 	88.85
B	185 	27.17
B	187 	36.97
B	14 	51.89
B	410 	36.87
B	145 	59.91
B	146 	49.09
B	147 	8.65
B	205 	62.98
B	208 	77.73
B	381 	58.36
B	408 	62.16
B	138 	10.62
B	11 	65.71
B	143 	70.68
B	407 	4.70
B	66 	6.92
B	383 	66.43
B	383 	1.85
B	382 	63.88
B	183 	58.86
B	69 	64.06
B	73 	49.81
B	74 	44.89
B	74 	54.04
B	179 	59.71
B	71 	46.74
B	103 	51.04
B	387 	67.71
B	178 	9.57
B	398 	33.04
B	395 	3.15
B	252 	48.39
B	288 	69.86
B	249 	26.97
B	336 	47.46
B	288 	36.09
B	314 	66.76
B	237 	46.04
B	43 	26.42
B	59 	35.09
B	233 	30.84
B	234 	76.61
B	50 	72.68
B	131 	55.21
B	120 	46.84
B	278 	52.46
B	309 	19.10
B	303 	35.12
B	371 	52.66
B	424 	39.47
B	264 	60.03
B	231 	25.42
B	133 	25.12
B	371 	34.42
B	419 	38.74
B	418 	9.37
B	421 	69.83
B	165 	52.16
B	152 	45.04
B	58 	57.49
B	304 	39.07
B	416 	57.46
B	414 	57.14
B	19 	49.51
B	113 	61.76
B	14 	13.30
B	304 	72.98
B	224 	43.19
B	417 	40.66
B	16 	53.59
B	136 	40.59
B	18 	40.99
B	194 	10.60
B	194 	91.18
B	148 	54.61
B	81 	11.50
B	112 	53.06
B	203 	48.11
B	378 	22.92
B	137 	47.39
B	12 	88.75
B	379 	3.92
B	138 	30.44
B	188 	62.76
B	141 	66.46
B	141 	70.33
B	108 	85.33
B	380 	11.12
B	380 	1.45
B	172 	55.34
B	405 	59.26
B	404 	26.94
B	102 	49.64
B	180 	26.24
B	401 	30.17
B	326 	65.86
B	350 	68.11
B	249 	20.39
B	45 	46.46
B	339 	32.49
B	286 	12.60
B	240 	28.47
B	305 	2.32
B	422 	24.19
B	260 	27.97
B	47 	39.67
B	123 	65.88
B	372 	14.07
B	420 	50.71
B	199 	55.74
B	164 	52.24
B	52 	22.27
B	295 	22.14
B	267 	3.90
B	266 	62.93
B	166 	71.71
B	21 	57.64
B	50 	37.49
B	276 	7.87
B	227 	21.89
B	135 	21.02
B	190 	23.04
B	157 	53.76
B	115 	21.59
B	18 	34.79
B	210 	21.57
B	375 	19.12
B	413 	59.04
B	204 	27.27
B	406 	25.44
B	10 	24.07
B	386 	25.19
B	182 	26.47
B	01 	34.84
B	100 	59.51
B	327 	55.84
B	325 	44.66
B	330 	31.24
B	332 	49.34
B	344 	0.02
B	238 	63.63
B	40 	54.59
B	363 	3.15
B	257 	5.72
B	236 	57.14
B	45 	47.34
B	230 	34.77
B	153 	17.80
B	154 	26.29
B	150 	26.34
B	409 	30.94
B	145 	66.18
B	142 	15.17
B	11 	11.77
B	386 	45.39
B	388 	44.29
B	398 	3.25
B	288 	12.45
B	254 	30.44
B	250 	11.27
B	427 	15.80
B	163 	18.47
B	35 	0.32
B	35 	6.00
B	427 	25.67
B	198 	4.87
B	22 	31.04
B	415 	30.47
B	417 	40.46
B	200 	38.19
B	149 	29.47
B	144 	2.40
B	75 	2.27
B	382 	13.32
B	405 	21.27
B	104 	33.09
B	61 	38.07
B	289 	18.30
B	368 	23.59
B	129 	16.45
B	28 	3.62
B	298 	6.80
B	23 	17.07
B	274 	1.40
B	207 	13.87
B	71 	29.07
B	408 	0.75
B	40 	44.71
B	44 	6.70
B	27 	37.59
B	59 	0.30
B	155 	32.79
B	116 	38.24
B	191 	20.34
B	64 	9.77
B	203 	34.04
B	42 	22.62
B	131 	26.99
B	238 	0.42
B	159 	7.75
B	292 	2.27
B	198 	0.52
B	5 	41.49
B	226 	11.52
B	151 	39.84
B	86 	6.95
B	72 	4.27
B	407 	2.80
B	246 	14.55
B	291 	7.55
B	263 	9.80
B	73 	25.67
B	6 	28.74
B	414 	2.62
B	83 	18.92
B	67 	0.02
B	324 	38.82
B	287 	9.62
B	41 	28.37
B	285 	15.37
B	271 	3.27
B	421 	9.10
B	26 	29.64
B	205 	22.72
B	169 	6.37
B	170 	0.40
B	57 	48.44
B	373 	34.87
B	158 	15.87
B	328 	6.82
B	362 	0.15
B	164 	6.37
B	427 	13.02
B	228 	28.32
B	31 	10.17
B	168 	3.45
B	7 	0.17
B	191 	0.20
B	109 	16.97
B	70 	17.27
B	322 	7.35
B	121 	3.05
B	25 	0.42
B	214 	14.47
B	69 	8.47
B	15 	7.85
B	105 	9.80
B	46 	21.72
B	195 	0.15
B	407 	13.95
B	275 	4.07
B	194 	0.55
B	86 	0.50
B	119 	11.50
B	394 	7.10
B	145 	9.30
B	304 	21.84
B	137 	0.70
B	354 	7.30
B	410 	12.27
B	51 	1.90
B	256 	36.39
B	81 	1.55
B	1 	4.60
B	190 	0.12
B	394 	1.07
B	15 	0.42
B	165 	1.87
B	419 	0.42
B	223 	4.20
B	356 	4.35
B	168 	1.30
B	253 	15.00
B	203 	0.02
B	13 	3.90
B	67 	0.27
B	394 	1.90
B	123 	0.67
B	120 	3.30
B	195 	0.20
B	317 	1.35
B	292 	0.02
B	98 	2.42
B	370 	0.55
B	359 	4.05
B	40 	4.92
B	278 	1.57
B	414 	0.02
B	288 	2.55
B	329 	0.20
B	42 	0.30
B	6 	0.20
B	262 	17.62
B	385 	1.97
B	51 	3.00
B	395 	2.05
B	372 	12.60
B	45 	0.52
B	221 	0.22
B	124 	0.95
B	401 	3.82
B	326 	0.52
B	406 	0.05
B	399 	2.10
B	318 	0.72
B	111 	5.20
B	316 	0.82
B	1 	0.05
B	30 	0.22
B	387 	0.60
B	18 	0.27
B	389 	0.22
B	186 	2.47
B	121 	0.42
B	172 	42.69
B	395 	9.55
B	415 	0.02
B	172 	9.02
B	290 	0.65
B	275 	0.40
B	123 	1.05
B	266 	0.70
B	362 	0.07
B	410 	3.62
B	53 	6.40
B	412 	1.77
B	67 	0.05
B	29 	1.82
B	423 	0.02
B	166 	1.10
B	26 	0.82
B	97 	0.20
B	420 	0.12
B	403 	0.02
B	383 	10.25
B	52 	0.40
B	317 	2.15
B	269 	0.15
B	203 	0.45
B	172 	0.02
B	253 	0.10
B	382 	0.77
B	395 	1.00
B	322 	0.65
B	426 	0.02
B	50 	0.15
B	270 	1.15
B	18 	0.07
B	33 	0.02
B	337 	0.07
B	251 	0.17
B	304 	0.05
B	341 	0.70
B	164 	0.37
B	135 	0.10
B	267 	0.12
B	425 	2.27
B	172 	0.02
B	281 	0.22
B	257 	0.25
B	366 	0.57
B	398 	0.47
B	269 	0.15
B	54 	0.27
B	134 	0.07
B	122 	0.32
B	8 	0.05
B	311 	5.72
B	126 	0.02
B	294 	0.02
B	356 	0.02
B	415 	0.05
B	250 	0.10
B	180 	1.35
B	336 	0.07
B	187 	3.30
B	37 	0.05
B	304 	20.00
B	233 	0.27
B	137 	0.22
B	204 	0.85
B	291 	5.27
B	243 	0.22
B	213 	1.47
B	404 	0.30
B	309 	24.34
B	73 	0.07
B	176 	0.12
B	94 	0.02
B	396 	0.67
B	195 	10.97
B	239 	0.15
B	146 	0.17
B	390 	0.30
B	310 	0.05
B	332 	0.42
B	215 	0.32
B	52 	0.40
B	166 	0.12
B	47 	0.05
B	250 	1.02
B	169 	0.02
B	195 	0.15
B	192 	1.45
B	191 	0.67
B	84 	0.32
B	55 	0.12
B	344 	0.02
B	96 	0.65
B	413 	0.20
B	173 	0.10
B	331 	0.12
B	50 	0.05
B	61 	0.30
B	1 	0.02
B	15 	0.02
B	100 	0.02
B	172 	0.10
B	318 	0.02
B	11 	0.07
B	14 	0.65
B	426 	1.20
B	345 	0.02
B	26 	0.02
B	67 	0.65
B	397 	1.27
B	313 	0.45
B	256 	0.07
B	342 	0.02
B	406 	0.05
B	99 	0.02
B	293 	0.05
B	429 	0.02
B	21 	0.05
B	115 	0.02
B	251 	0.02
B	19 	0.10
B	302 	0.20
B	383 	0.02
B	315 	0.22
B	262 	0.02
B	307 	0.02
B	343 	1.00
B	272 	0.17
B	405 	1.70
B	31 	0.02
B	304 	0.87
B	422 	0.02
B	348 	0.12
B	192 	0.05
B	375 	4.42
B	376 	7.90
B	344 	0.42
B	410 	0.02
B	331 	0.30
B	381 	0.12
B	335 	0.02
B	416 	35.62
B	426 	1.65
B	405 	0.85
B	60 	0.15
B	322 	0.57
B	107 	0.27
B	97 	19.62
B	385 	0.22
B	384 	0.07
B	182 	0.02
B	255 	0.05
B	423 	2.87
B	59 	0.25
B	384 	0.02
B	123 	0.32
B	284 	0.15
B	255 	0.05
B	415 	0.20
B	236 	0.07
B	89 	0.05
B	423 	2.30
B	58 	0.05
B	375 	0.42
B	422 	0.12
B	168 	0.05
B	27 	0.05
B	229 	0.15
B	384 	0.12
B	351 	0.05
B	341 	1.00
B	198 	0.07
B	284 	0.05
B	423 	9.55
B	328 	0.02
B	411 	0.62
B	249 	0.40
B	25 	0.05
B	249 	0.05
B	317 	0.12
B	348 	0.02
B	137 	0.02
B	202 	0.05
B	263 	0.05
B	325 	0.02
B	77 	0.02
B	272 	0.02
B	203 	37.09
B	424 	0.12
B	369 	0.05
B	9 	0.05
B	367 	0.02
B	269 	0.07
B	404 	0.02
B	426 	2.60
B	292 	0.02
B	173 	0.65
B	61 	0.05
B	151 	0.05
B	72 	0.07
B	234 	4.80
B	425 	1.10
B	304 	4.17
B	309 	4.22
B	7 	0.05
B	108 	0.07
B	62 	0.02
B	325 	0.02
B	255 	0.17
B	184 	4.17
B	202 	0.02
B	251 	0.05
B	211 	0.02
B	322 	0.02
B	206 	0.02
B	68 	0.05
B	20 	0.10
B	116 	0.07
B	422 	0.12
B	93 	0.07
B	61 	0.47
B	28 	0.05
B	306 	0.02
B	127 	0.02
B	91 	0.02
B	162 	0.85
B	369 	0.02
B	344 	0.67
B	99 	0.22
B	427 	0.80
B	160 	0.65
B	395 	0.02
B	259 	0.02
B	347 	0.27
B	305 	0.27
B	427 	0.07
B	194 	0.02
B	396 	0.07
B	404 	0.02
B	129 	0.05
B	377 	0.02
B	28 	6.07
B	155 	0.15
B	110 	0.02
B	27 	0.05
B	105 	0.02
B	419 	0.02
B	350 	0.02
B	84 	0.02
B	192 	0.15
B	189 	0.05
B	167 	0.02
B	407 	0.02
B	372 	0.07
B	291 	0.05
B	168 	0.12
B	21 	0.02
B	99 	0.05
B	3 	0.30
B	329 	0.02
B	200 	0.20
B	374 	0.05
B	372 	0.10
B	412 	0.67
B	303 	0.05
B	428 	0.07
B	126 	0.02
B	156 	0.07
B	260 	0.07
B	404 	0.17
B	308 	19.72
B	365 	0.02
B	221 	0.02
B	380 	0.05
B	125 	1.92
B	43 	0.05
B	127 	0.67
B	173 	0.15
B	203 	0.15
B	241 	0.25
B	183 	0.02
B	181 	0.02
B	51 	0.05
B	383 	0.02
B	123 	0.05
B	196 	0.25
B	107 	0.07
B	250 	0.02
B	374 	0.02
B	120 	0.10
B	2 	8.87
B	119 	0.05
B	414 	0.05
B	347 	0.05
B	130 	0.05
B	308 	0.50
B	354 	0.07
B	15 	0.02
B	41 	0.02
B	417 	0.12
B	1 	0.05
B	423 	0.02
B	394 	0.05
B	353 	0.07
B	132 	0.15
B	64 	0.05
B	194 	0.12
B	184 	0.02
B	131 	0.12
B	397 	0.02
B	332 	0.02
B	178 	0.02
B	199 	0.05
B	108 	0.02
B	189 	0.02
B	291 	0.02
B	154 	0.02
B	343 	0.85
B	411 	0.02
B	11 	0.05
B	248 	0.02
B	134 	0.02
B	296 	0.02
B	148 	0.02
B	148 	0.05
B	205 	0.20
B	127 	0.02
B	376 	0.02
B	1 	0.02
B	164 	0.02
B	162 	4.42
B	394 	0.15
B	165 	0.02
B	343 	0.12
B	12 	0.02
B	233 	0.02
B	203 	0.02
B	84 	0.02
B	247 	0.02
B	112 	0.02
B	3 	0.02
B	199 	0.05
B	79 	0.02
B	127 	0.02
B	157 	0.25
B	61 	0.02
B	153 	0.02
B	100 	3.37
B	52 	0.17
B	397 	0.02
B	371 	0.17
B	185 	0.02
B	57 	0.02
B	397 	0.05
B	335 	0.02
B	423 	0.30
B	246 	0.02
B	383 	0.02
B	410 	0.02
B	108 	0.02
B	387 	0.72
B	393 	0.25
B	225 	0.02
